Trial noise_type coaxial_lum test_lum match_lum response_time match_initial grating_freq grating_contrast noise_freq rep view_count
0 global -1.0 0.5 0.525444274992 21.5725190639 0.535444274992 .8 0.1 5.2 5 6
1 global -1.0 0.5 0.506254948438 16.9897768497 0.476254948438 .8 0.1 1.73 9 6
2 global 1.0 0.5 0.514414377716 14.7876138687 0.484414377716 .8 0.1 0.58 3 5
3 none -1.0 0.5 0.537163999708 8.00396084785 0.487163999708 .8 0.1 0.0 8 2
4 global 1.0 0.5 0.581115492477 9.25424289703 0.531115492477 .8 0.1 5.2 1 3
5 global -1.0 0.5 0.484998724177 14.4742279053 0.414998724177 .8 0.1 1.73 8 5
6 global 1.0 0.5 0.530714765707 8.96003484726 0.580714765707 .8 0.1 1.0 4 4
7 global -1.0 0.5 0.499573828396 10.9085080624 0.549573828396 .8 0.1 3.0 0 4
8 none 1.0 0.5 0.536841096266 24.0450339317 0.586841096266 .8 0.1 0.0 0 8
9 global -1.0 0.5 0.513656390018 8.6769118309 0.463656390018 .8 0.1 0.58 0 4
10 global 1.0 0.5 0.555699009064 17.5573000908 0.525699009064 .8 0.1 1.73 1 7
11 global 1.0 0.5 0.535617121546 15.5551469326 0.415617121546 .8 0.1 1.73 3 6
12 global -1.0 0.5 0.503615118967 18.2157628536 0.593615118967 .8 0.1 9.0 0 7
13 global -1.0 0.5 0.489362349306 17.0248208046 0.569362349306 .8 0.1 1.73 5 6
14 global -1.0 0.5 0.485336497278 24.0223450661 0.415336497278 .8 0.1 3.0 9 9
15 global 1.0 0.5 0.53033354451 18.7160959244 0.52033354451 .8 0.1 9.0 2 7
16 global -1.0 0.5 0.502906471183 17.0245549679 0.532906471183 .8 0.1 1.0 6 7
17 global -1.0 0.5 0.513414862525 13.7598159313 0.563414862525 .8 0.1 1.73 0 6
18 global 1.0 0.5 0.527026225139 17.5877821445 0.587026225139 .8 0.1 5.2 7 5
19 global -1.0 0.5 0.557293546092 13.4287970066 0.447293546092 .8 0.1 0.58 8 5
20 none 1.0 0.5 0.463892896882 12.0983259678 0.483892896882 .8 0.1 0.0 9 5
21 global -1.0 0.5 0.54022211896 14.2689948082 0.42022211896 .8 0.1 9.0 6 6
22 global -1.0 0.5 0.604327550491 14.8568599224 0.564327550491 .8 0.1 1.0 5 6
23 none -1.0 0.5 0.53315999993 16.7890980244 0.41315999993 .8 0.1 0.0 7 7
24 global -1.0 0.5 0.444046198347 11.6423590183 0.404046198347 .8 0.1 3.0 5 5
25 global 1.0 0.5 0.541846045585 18.7559559345 0.541846045585 .8 0.1 1.0 3 10
26 global -1.0 0.5 0.483415304377 16.7015790939 0.573415304377 .8 0.1 9.0 5 7
27 global 1.0 0.5 0.556596520405 15.0314898491 0.506596520405 .8 0.1 1.73 9 6
28 global 1.0 0.5 0.522054531014 12.925590992 0.432054531014 .8 0.1 9.0 6 4
29 none 1.0 0.5 0.517883343861 5.811606884 0.417883343861 .8 0.1 0.0 2 2
30 global 1.0 0.5 0.577738286653 17.0078210831 0.597738286653 .8 0.1 5.2 9 7
31 global 1.0 0.5 0.543057681347 13.0327379704 0.593057681347 .8 0.1 0.58 7 5
32 global 1.0 0.5 0.523526686879 14.845083952 0.423526686879 .8 0.1 1.73 6 7
33 none -1.0 0.5 0.526156062535 7.64063501358 0.476156062535 .8 0.1 0.0 1 2
34 global -1.0 0.5 0.565864763067 11.4444510937 0.555864763067 .8 0.1 9.0 1 5
35 none -1.0 0.5 0.534981316845 17.7930450439 0.544981316845 .8 0.1 0.0 6 8
36 global 1.0 0.5 0.549608740972 5.96039485931 0.549608740972 .8 0.1 3.0 4 2
37 global -1.0 0.5 0.545289060704 17.647660017 0.585289060704 .8 0.1 9.0 7 4
38 global -1.0 0.5 0.563380218582 8.48629784584 0.593380218582 .8 0.1 0.58 6 3
39 global -1.0 0.5 0.519428771723 26.5955400467 0.439428771723 .8 0.1 5.2 3 10
40 global -1.0 0.5 0.589266794395 8.75065016747 0.489266794395 .8 0.1 0.58 7 4
41 global 1.0 0.5 0.541729121619 12.1528019905 0.431729121619 .8 0.1 1.73 7 5
42 global -1.0 0.5 0.561383976443 10.9129929543 0.461383976443 .8 0.1 1.0 0 4
43 global 1.0 0.5 0.529137364005 11.4649400711 0.579137364005 .8 0.1 9.0 8 5
44 global 1.0 0.5 0.544530684638 9.18288993835 0.494530684638 .8 0.1 1.73 2 4
45 global 1.0 0.5 0.539646916168 9.41648602486 0.429646916168 .8 0.1 3.0 1 4
46 global -1.0 0.5 0.576001269546 7.11416006088 0.566001269546 .8 0.1 0.58 4 3
47 global -1.0 0.5 0.486798452821 12.1236641407 0.406798452821 .8 0.1 3.0 4 4
48 global 1.0 0.5 0.586887045103 11.1503961086 0.476887045103 .8 0.1 9.0 7 4
49 global 1.0 0.5 0.550945265783 8.55077195168 0.520945265783 .8 0.1 1.0 8 4
50 global 1.0 0.5 0.515365841748 10.2233409882 0.435365841748 .8 0.1 3.0 9 4
51 global 1.0 0.5 0.496944916687 9.52430510521 0.436944916687 .8 0.1 0.58 2 4
52 global 1.0 0.5 0.555336705831 7.37946200371 0.515336705831 .8 0.1 5.2 4 3
53 global -1.0 0.5 0.531738283907 9.16840410233 0.471738283907 .8 0.1 0.58 2 4
54 global -1.0 0.5 0.501423715203 10.9176139832 0.481423715203 .8 0.1 3.0 8 5
55 global 1.0 0.5 0.558313338342 9.36822509766 0.448313338342 .8 0.1 5.2 3 3
56 global 1.0 0.5 0.55460244337 20.5423381329 0.41460244337 .8 0.1 3.0 5 7
57 global 1.0 0.5 0.505014077318 7.77707910538 0.455014077318 .8 0.1 0.58 9 3
58 global -1.0 0.5 0.46224953632 8.08059406281 0.55224953632 .8 0.1 9.0 3 3
59 global -1.0 0.5 0.477299787628 9.67908191681 0.507299787628 .8 0.1 1.73 1 3
60 global -1.0 0.5 0.501561630066 12.5085299015 0.501561630066 .8 0.1 1.73 6 5
61 global -1.0 0.5 0.483199949171 7.25738596916 0.563199949171 .8 0.1 9.0 2 3
62 global 1.0 0.5 0.555283720636 13.9594461918 0.465283720636 .8 0.1 3.0 6 6
63 global 1.0 0.5 0.569986266535 15.264070034 0.469986266535 .8 0.1 5.2 5 5
64 none 1.0 0.5 0.526121922339 9.53258800507 0.476121922339 .8 0.1 0.0 8 4
65 global -1.0 0.5 0.525881235166 5.33701086044 0.525881235166 .8 0.1 3.0 2 2
66 global 1.0 0.5 0.5531424401 8.73033690453 0.5631424401 .8 0.1 1.0 5 3
67 global 1.0 0.5 0.547809483824 5.52462816238 0.547809483824 .8 0.1 1.0 7 2
68 global 1.0 0.5 0.565262291718 7.44996809959 0.535262291718 .8 0.1 9.0 5 3
69 none -1.0 0.5 0.551336473386 4.92270302773 0.501336473386 .8 0.1 0.0 5 2
70 global -1.0 0.5 0.428031868249 8.72088599205 0.408031868249 .8 0.1 5.2 2 3
71 global 1.0 0.5 0.55291513488 10.1039340496 0.53291513488 .8 0.1 0.58 8 4
72 global -1.0 0.5 0.587123006864 7.4200630188 0.537123006864 .8 0.1 0.58 3 3
73 global -1.0 0.5 0.52882380148 10.1756908894 0.45882380148 .8 0.1 1.0 4 5
74 global -1.0 0.5 0.555249672789 20.795443058 0.465249672789 .8 0.1 1.0 3 7
75 global -1.0 0.5 0.530418021224 5.2185280323 0.530418021224 .8 0.1 5.2 9 2
76 global 1.0 0.5 0.543710620415 8.21305203438 0.483710620415 .8 0.1 9.0 0 4
77 global -1.0 0.5 0.506451638848 10.9103829861 0.456451638848 .8 0.1 5.2 4 4
78 none -1.0 0.5 0.54792491424 9.02500891685 0.45792491424 .8 0.1 0.0 3 4
79 global 1.0 0.5 0.550027962195 9.22049880028 0.510027962195 .8 0.1 1.0 2 4
80 global 1.0 0.5 0.559061567351 15.2489390373 0.589061567351 .8 0.1 5.2 2 6
81 global -1.0 0.5 0.534212093104 18.4946241379 0.424212093104 .8 0.1 1.73 3 7
82 global 1.0 0.5 0.536955698154 16.0622260571 0.436955698154 .8 0.1 3.0 7 7
83 global -1.0 0.5 0.498079168702 6.99154114723 0.578079168702 .8 0.1 3.0 3 3
84 global -1.0 0.5 0.475206425899 8.20645785332 0.525206425899 .8 0.1 5.2 8 3
85 global -1.0 0.5 0.517027139397 6.17995119095 0.517027139397 .8 0.1 1.73 7 3
86 global 1.0 0.5 0.572991102561 7.85593295097 0.592991102561 .8 0.1 5.2 8 3
87 none 1.0 0.5 0.505611769097 9.42187380791 0.445611769097 .8 0.1 0.0 6 4
88 global 1.0 0.5 0.559761420343 7.23190689087 0.559761420343 .8 0.1 5.2 6 2
89 global -1.0 0.5 0.551520151285 5.34158301353 0.501520151285 .8 0.1 1.0 2 2
90 global 1.0 0.5 0.542185807168 7.69361686707 0.462185807168 .8 0.1 3.0 0 3
91 global -1.0 0.5 0.516933242411 13.6951789856 0.496933242411 .8 0.1 1.0 9 6
92 global -1.0 0.5 0.570397697122 9.54460501671 0.480397697122 .8 0.1 0.58 5 3
93 global 1.0 0.5 0.538392704992 16.530600071 0.418392704992 .8 0.1 3.0 8 6
94 global -1.0 0.5 0.538705864727 5.08505296707 0.538705864727 .8 0.1 0.58 9 3
95 none 1.0 0.5 0.502466676131 7.94910216331 0.492466676131 .8 0.1 0.0 5 3
96 global 1.0 0.5 0.500161935863 12.8873710632 0.410161935863 .8 0.1 0.58 0 6
97 global 1.0 0.5 0.552991868729 13.5929450989 0.502991868729 .8 0.1 1.0 0 6
98 global 1.0 0.5 0.512782440707 15.4421679974 0.452782440707 .8 0.1 1.73 8 8
99 global -1.0 0.5 0.474938670863 9.37847709656 0.564938670863 .8 0.1 9.0 8 3
100 global 1.0 0.5 0.516808049086 8.1628100872 0.546808049086 .8 0.1 0.58 4 3
101 global -1.0 0.5 0.482492767175 12.7681238651 0.422492767175 .8 0.1 5.2 0 6
102 global 1.0 0.5 0.5523917394 6.39969301224 0.5523917394 .8 0.1 0.58 5 3
103 none -1.0 0.5 0.54932385146 14.3825190067 0.41932385146 .8 0.1 0.0 9 5
104 global -1.0 0.5 0.541122885059 6.80976915359 0.591122885059 .8 0.1 9.0 9 2
105 global 1.0 0.5 0.55894077634 8.34418010712 0.50894077634 .8 0.1 1.73 0 3
106 global 1.0 0.5 0.592639497102 7.18787479401 0.582639497102 .8 0.1 5.2 0 3
107 none -1.0 0.5 0.547619111165 7.2248570919 0.547619111165 .8 0.1 0.0 0 3
108 global -1.0 0.5 0.523438013972 6.27593898773 0.573438013972 .8 0.1 1.73 4 3
109 global 1.0 0.5 0.536320986035 15.8731460571 0.426320986035 .8 0.1 1.73 5 7
110 global -1.0 0.5 0.528301330276 10.1844580173 0.498301330276 .8 0.1 3.0 7 5
111 global 1.0 0.5 0.560756098019 4.98404407501 0.460756098019 .8 0.1 9.0 4 2
112 global 1.0 0.5 0.558324470742 4.82182502747 0.508324470742 .8 0.1 9.0 3 2
113 global 1.0 0.5 0.553838997515 6.02636504173 0.553838997515 .8 0.1 9.0 1 2
114 none 1.0 0.5 0.518953315081 6.75017905235 0.418953315081 .8 0.1 0.0 1 3
115 global -1.0 0.5 0.524477858584 11.511824131 0.584477858584 .8 0.1 9.0 4 5
116 global 1.0 0.5 0.518983601788 14.8965659142 0.518983601788 .8 0.1 3.0 3 5
117 global 1.0 0.5 0.505269753559 10.5759129524 0.505269753559 .8 0.1 1.73 4 3
118 global -1.0 0.5 0.471061352834 5.17437291145 0.421061352834 .8 0.1 5.2 1 2
119 global -1.0 0.5 0.550636544534 11.6918070316 0.480636544534 .8 0.1 1.0 1 4
120 global -1.0 0.5 0.507677581947 14.9609439373 0.477677581947 .8 0.1 1.0 7 6
121 global 1.0 0.5 0.53291999525 9.39288401604 0.43291999525 .8 0.1 1.0 6 3
122 none -1.0 0.5 0.555559361677 6.50516295433 0.405559361677 .8 0.1 0.0 4 3
123 global 1.0 0.5 0.538634673777 4.86841893196 0.588634673777 .8 0.1 1.0 9 2
124 global 1.0 0.5 0.512912286378 5.04542517662 0.512912286378 .8 0.1 3.0 2 2
125 global -1.0 0.5 0.488256996418 5.67266082764 0.538256996418 .8 0.1 5.2 7 2
126 global 1.0 0.5 0.504189344086 9.71917295456 0.554189344086 .8 0.1 0.58 1 3
127 global -1.0 0.5 0.563151638644 5.77112483978 0.583151638644 .8 0.1 1.0 8 2
128 none 1.0 0.5 0.515726034704 10.2538120747 0.445726034704 .8 0.1 0.0 3 3
129 global 1.0 0.5 0.534686709464 4.98830604553 0.584686709464 .8 0.1 9.0 9 2
