Trial noise_type coaxial_lum test_lum match_lum response_time match_initial grating_freq grating_contrast noise_freq rep view_count
0 global 1.0 0.5 0.486702411682 9.77983093262 0.436702411682 .4 0.1 5.2 3 4
1 global 1.0 0.5 0.47140748341 23.6210319996 0.45140748341 .4 0.1 3.0 2 9
2 global -1.0 0.5 0.48839780259 22.3115241528 0.40839780259 .4 0.1 1.0 1 9
3 global -1.0 0.5 0.520735126506 38.017398119 0.560735126506 .4 0.1 1.73 5 12
4 global -1.0 0.5 0.38136129724 35.4964089394 0.44136129724 .4 0.1 0.58 0 10
5 global 1.0 0.5 0.467919583273 12.7106029987 0.547919583273 .4 0.1 3.0 1 5
6 global 1.0 0.5 0.506897851001 56.2327969074 0.466897851001 .4 0.1 1.0 2 16
7 global -1.0 0.5 0.46474591679 12.7412400246 0.46474591679 .4 0.1 5.2 1 5
8 none -1.0 0.5 0.560725868175 18.2419140339 0.550725868175 .4 0.1 0.0 7 8
9 global 1.0 0.5 0.62517039637 23.2163012028 0.54517039637 .4 0.1 0.58 5 7
10 global 1.0 0.5 0.450575282477 12.2686440945 0.520575282477 .4 0.1 9.0 4 6
11 global 1.0 0.5 0.409658636118 17.2705321312 0.559658636118 .4 0.1 1.73 8 6
12 global -1.0 0.5 0.532250646075 13.2885808945 0.462250646075 .4 0.1 0.58 3 5
13 global -1.0 0.5 0.50478520353 5.94745206833 0.45478520353 .4 0.1 9.0 8 2
14 global 1.0 0.5 0.509832567482 8.81748914719 0.589832567482 .4 0.1 5.2 0 4
15 global -1.0 0.5 0.595370824245 34.777023077 0.505370824245 .4 0.1 1.0 3 9
16 global -1.0 0.5 0.492258341731 16.9233911037 0.522258341731 .4 0.1 3.0 7 8
17 global -1.0 0.5 0.479036133688 9.82370781898 0.599036133688 .4 0.1 3.0 8 4
18 global 1.0 0.5 0.495205897259 24.1639578342 0.485205897259 .4 0.1 5.2 2 7
19 global -1.0 0.5 0.535415172488 21.7957940102 0.585415172488 .4 0.1 9.0 3 9
20 global -1.0 0.5 0.348979238539 16.9752879143 0.488979238539 .4 0.1 1.0 5 6
21 none 1.0 0.5 0.501298159504 13.9081208706 0.401298159504 .4 0.1 0.0 8 5
22 global -1.0 0.5 0.506257060217 19.9895539284 0.526257060217 .4 0.1 9.0 0 8
23 global -1.0 0.5 0.491337913513 12.6798729897 0.531337913513 .4 0.1 5.2 2 6
24 global -1.0 0.5 0.48401154581 55.5822949409 0.40401154581 .4 0.1 0.58 1 20
25 global 1.0 0.5 0.428100010598 36.7185199261 0.498100010598 .4 0.1 1.73 7 14
26 global -1.0 0.5 0.483822079057 42.6571769714 0.563822079057 .4 0.1 0.58 8 13
27 global 1.0 0.5 0.552531269091 11.6031320095 0.402531269091 .4 0.1 0.58 7 5
28 global 1.0 0.5 0.430234759912 33.9086070061 0.570234759912 .4 0.1 9.0 0 13
29 global -1.0 0.5 0.504159760618 7.76369404793 0.494159760618 .4 0.1 3.0 3 4
30 global 1.0 0.5 0.302324831376 73.6230649948 0.412324831376 .4 0.1 0.58 9 24
31 global 1.0 0.5 0.592835917954 22.8958902359 0.552835917954 .4 0.1 1.0 0 10
32 global 1.0 0.5 0.408581041525 25.3805868626 0.528581041525 .4 0.1 0.58 1 9
33 none 1.0 0.5 0.485336050078 10.641092062 0.445336050078 .4 0.1 0.0 5 5
34 global 1.0 0.5 0.349694906435 13.3033678532 0.599694906435 .4 0.1 0.58 2 5
35 global -1.0 0.5 0.504432374657 12.5463380814 0.444432374657 .4 0.1 3.0 2 5
36 none 1.0 0.5 0.507357805109 35.6315369606 0.557357805109 .4 0.1 0.0 0 12
37 global 1.0 0.5 0.419067632198 28.1964299679 0.509067632198 .4 0.1 3.0 4 14
38 global -1.0 0.5 0.5400943439 9.57510209084 0.4000943439 .4 0.1 9.0 7 4
39 global -1.0 0.5 0.591637430849 51.1484470367 0.491637430849 .4 0.1 1.73 8 21
40 global -1.0 0.5 0.613601912433 12.5266029835 0.563601912433 .4 0.1 1.73 6 5
41 global -1.0 0.5 0.364643538509 34.7482590675 0.484643538509 .4 0.1 1.0 9 14
42 global -1.0 0.5 0.690121834033 26.7651050091 0.420121834033 .4 0.1 0.58 5 8
43 global 1.0 0.5 0.489518304435 7.43054103851 0.549518304435 .4 0.1 9.0 7 3
44 global -1.0 0.5 0.504193459225 19.6087999344 0.444193459225 .4 0.1 1.73 9 6
45 global 1.0 0.5 0.37887399892 31.6003541946 0.48887399892 .4 0.1 1.0 7 10
46 global 1.0 0.5 0.608935219958 60.045456171 0.458935219958 .4 0.1 0.58 6 18
47 global -1.0 0.5 0.4695808497 4.65333390236 0.4195808497 .4 0.1 3.0 1 2
48 global 1.0 0.5 0.450135669175 7.83520293236 0.410135669175 .4 0.1 5.2 9 3
49 global 1.0 0.5 0.439519782566 38.6171591282 0.499519782566 .4 0.1 5.2 1 10
50 global -1.0 0.5 0.636203352658 13.2863838673 0.426203352658 .4 0.1 0.58 7 5
51 global 1.0 0.5 0.535384286754 8.81833195686 0.475384286754 .4 0.1 5.2 8 4
52 global 1.0 0.5 0.472177289687 13.1066081524 0.492177289687 .4 0.1 5.2 5 6
53 global -1.0 0.5 0.547316376192 36.1887710094 0.587316376192 .4 0.1 9.0 9 12
54 global 1.0 0.5 0.491412064882 11.183619976 0.441412064882 .4 0.1 9.0 9 5
55 global 1.0 0.5 0.463559518095 19.077023983 0.493559518095 .4 0.1 9.0 2 7
56 none -1.0 0.5 0.508021731175 5.17957496643 0.408021731175 .4 0.1 0.0 9 2
57 global 1.0 0.5 0.476875535281 16.6861350536 0.436875535281 .4 0.1 3.0 3 7
58 global -1.0 0.5 0.540365305024 22.3130698204 0.430365305024 .4 0.1 9.0 1 6
