Trial noise_type coaxial_lum test_lum match_lum response_time match_initial grating_freq grating_contrast noise_freq rep view_count
0 none 1.0 0.5 0.48351457886 21.4893820286 0.42351457886 .4 0.1 0.0 2 7
1 global -1.0 0.5 0.539159721982 23.2060620785 0.529159721982 .4 0.1 5.2 4 9
2 none -1.0 0.5 0.530902533008 13.5280132294 0.470902533008 .4 0.1 0.0 2 5
3 global -1.0 0.5 0.564739262036 19.7612030506 0.524739262036 .4 0.1 9.0 4 8
4 global 1.0 0.5 0.480552760558 16.7545409203 0.400552760558 .4 0.1 9.0 3 6
5 global -1.0 0.5 0.526131168309 22.6780481339 0.516131168309 .4 0.1 1.0 3 8
6 global -1.0 0.5 0.54434218868 15.2197849751 0.50434218868 .4 0.1 5.2 3 6
7 global 1.0 0.5 0.489180071885 17.2651560307 0.419180071885 .4 0.1 0.58 1 8
8 none 1.0 0.5 0.51564638356 20.5328960419 0.43564638356 .4 0.1 0.0 3 11
9 global -1.0 0.5 0.536630690329 24.4245698452 0.496630690329 .4 0.1 1.73 4 9
10 global -1.0 0.5 0.524016892024 22.6534647942 0.534016892024 .4 0.1 1.0 4 9
11 global -1.0 0.5 0.519824730424 14.2567639351 0.459824730424 .4 0.1 3.0 3 6
12 global 1.0 0.5 0.470495621556 16.2448151112 0.580495621556 .4 0.1 1.0 3 8
13 global 1.0 0.5 0.448944640948 17.9495940208 0.588944640948 .4 0.1 3.0 3 8
14 global 1.0 0.5 0.441837931407 17.0653178692 0.411837931407 .4 0.1 1.73 4 8
15 global -1.0 0.5 0.537963709026 10.889690876 0.597963709026 .4 0.1 3.0 4 4
16 global -1.0 0.5 0.544275533299 21.2631771564 0.584275533299 .4 0.1 1.73 3 9
17 global -1.0 0.5 0.510812029616 15.8190450668 0.440812029616 .4 0.1 3.0 0 7
18 global -1.0 0.5 0.53136144458 25.0140941143 0.47136144458 .4 0.1 9.0 3 11
19 none -1.0 0.5 0.531187475023 25.9794259071 0.421187475023 .4 0.1 0.0 0 12
20 global -1.0 0.5 0.513943706884 20.858741045 0.523943706884 .4 0.1 5.2 1 9
21 global 1.0 0.5 0.489309714025 25.4166519642 0.589309714025 .4 0.1 5.2 3 12
22 global -1.0 0.5 0.50088474533 16.0031750202 0.53088474533 .4 0.1 0.58 0 8
23 global 1.0 0.5 0.485999712936 18.8259320259 0.475999712936 .4 0.1 9.0 1 9
24 global 1.0 0.5 0.455639790906 15.6786580086 0.425639790906 .4 0.1 1.73 0 8
25 none 1.0 0.5 0.488440452071 25.2618100643 0.418440452071 .4 0.1 0.0 4 10
26 global -1.0 0.5 0.528974960078 23.0849051476 0.548974960078 .4 0.1 0.58 4 10
27 global 1.0 0.5 0.451324039737 17.8833379745 0.481324039737 .4 0.1 3.0 2 8
28 global 1.0 0.5 0.470154138327 17.1585988998 0.480154138327 .4 0.1 1.0 0 7
29 global 1.0 0.5 0.463404377346 10.9833989143 0.593404377346 .4 0.1 3.0 4 5
30 global 1.0 0.5 0.469728023873 16.0027318001 0.539728023873 .4 0.1 1.0 4 7
31 none 1.0 0.5 0.485580856381 16.027148962 0.495580856381 .4 0.1 0.0 1 8
32 global 1.0 0.5 0.472825048892 19.7439129353 0.542825048892 .4 0.1 0.58 2 8
33 global 1.0 0.5 0.471234581646 17.8444540501 0.401234581646 .4 0.1 0.58 0 7
34 global -1.0 0.5 0.549239869714 63.6439960003 0.469239869714 .4 0.1 9.0 2 10
35 global 1.0 0.5 0.470296843834 20.8878548145 0.420296843834 .4 0.1 9.0 4 10
36 global -1.0 0.5 0.503036977464 32.5767738819 0.423036977464 .4 0.1 1.0 0 16
37 global -1.0 0.5 0.518289295365 20.0349991322 0.598289295365 .4 0.1 1.73 1 8
38 global 1.0 0.5 0.48498484637 17.824092865 0.46498484637 .4 0.1 9.0 0 8
39 global -1.0 0.5 0.504717964108 12.1345949173 0.544717964108 .4 0.1 1.0 1 6
40 global -1.0 0.5 0.501370080799 16.9236030579 0.481370080799 .4 0.1 3.0 2 8
41 global 1.0 0.5 0.535577736424 8.30760407448 0.455577736424 .4 0.1 1.73 1 4
42 global 1.0 0.5 0.453072764442 19.3077499866 0.443072764442 .4 0.1 1.73 3 7
43 global 1.0 0.5 0.484794100812 14.8357009888 0.434794100812 .4 0.1 5.2 0 6
44 global 1.0 0.5 0.506915181764 17.0558469296 0.546915181764 .4 0.1 5.2 4 8
45 global 1.0 0.5 0.468713770903 23.1178660393 0.568713770903 .4 0.1 5.2 1 9
46 global 1.0 0.5 0.438216509376 17.7625398636 0.568216509376 .4 0.1 3.0 1 7
47 global 1.0 0.5 0.393941617298 9.23082709312 0.523941617298 .4 0.1 3.0 0 3
48 global -1.0 0.5 0.497179777248 19.8336558342 0.527179777248 .4 0.1 1.73 2 9
49 global -1.0 0.5 0.526118510361 24.5091228485 0.426118510361 .4 0.1 0.58 2 10
50 global -1.0 0.5 0.499604365832 12.6532969475 0.539604365832 .4 0.1 0.58 1 5
51 global -1.0 0.5 0.53358914303 12.342181921 0.54358914303 .4 0.1 1.73 0 6
52 global -1.0 0.5 0.521810538214 16.0087749958 0.401810538214 .4 0.1 5.2 2 10
53 global 1.0 0.5 0.438998943661 10.3061380386 0.548998943661 .4 0.1 1.0 1 4
54 global -1.0 0.5 0.510189161056 7.61046719551 0.580189161056 .4 0.1 5.2 0 3
55 global -1.0 0.5 0.556470575584 12.3437211514 0.486470575584 .4 0.1 9.0 0 6
56 global 1.0 0.5 0.453005894562 10.7891771793 0.443005894562 .4 0.1 0.58 4 5
57 global 1.0 0.5 0.479371847576 15.247355938 0.439371847576 .4 0.1 5.2 2 7
58 global 1.0 0.5 0.431930797203 11.9262878895 0.591930797203 .4 0.1 0.58 3 5
59 none -1.0 0.5 0.521388287387 16.4200720787 0.491388287387 .4 0.1 0.0 1 8
60 none 1.0 0.5 0.497983571892 15.4766879082 0.427983571892 .4 0.1 0.0 0 6
61 global 1.0 0.5 0.483521386637 9.75972795486 0.593521386637 .4 0.1 1.0 2 4
62 global -1.0 0.5 0.54668794709 14.7861890793 0.57668794709 .4 0.1 9.0 1 7
63 global -1.0 0.5 0.539061865656 12.146502018 0.429061865656 .4 0.1 0.58 3 5
64 global -1.0 0.5 0.55450841875 11.9099168777 0.58450841875 .4 0.1 1.0 2 6
65 none -1.0 0.5 0.52202235685 14.9465210438 0.56202235685 .4 0.1 0.0 3 8
66 global 1.0 0.5 0.430865465572 9.79324793816 0.440865465572 .4 0.1 9.0 2 4
67 global -1.0 0.5 0.484793494938 13.2485368252 0.564793494938 .4 0.1 3.0 1 7
68 global 1.0 0.5 0.444320579832 10.6558539867 0.534320579832 .4 0.1 1.73 2 5
69 none -1.0 0.5 0.532816969358 9.51842689514 0.502816969358 .4 0.1 0.0 4 4
