Trial noise_type coaxial_lum test_lum match_lum response_time match_initial grating_freq grating_contrast noise_freq rep view_count
0 global -1.0 0.5 0.581860445106 17.6987709999 0.481860445106 .8 0.1 9.0 2 6
1 global 1.0 0.5 0.481060347167 12.2100729942 0.581060347167 .8 0.1 1.0 1 5
2 global -1.0 0.5 0.64320260335 7.26378703117 0.54320260335 .8 0.1 0.58 4 3
3 global -1.0 0.5 0.562384080025 11.3957819939 0.562384080025 .8 0.1 1.0 4 5
4 global 1.0 0.5 0.500408811841 17.3062949181 0.430408811841 .8 0.1 1.0 4 7
5 global -1.0 0.5 0.562158062555 17.5661120415 0.562158062555 .8 0.1 0.58 1 8
6 global -1.0 0.5 0.551019042378 13.2092499733 0.481019042378 .8 0.1 1.73 3 5
7 global 1.0 0.5 0.492424722532 9.20553183556 0.442424722532 .8 0.1 5.2 4 4
8 global -1.0 0.5 0.621795275742 18.01237607 0.501795275742 .8 0.1 1.0 3 10
9 global -1.0 0.5 0.610732783174 45.2047069073 0.530732783174 .8 0.1 1.0 2 20
10 global 1.0 0.5 0.556970850905 7.16095399857 0.556970850905 .8 0.1 5.2 0 3
11 global 1.0 0.5 0.463624643979 15.4506778717 0.543624643979 .8 0.1 0.58 3 8
12 global -1.0 0.5 0.44604292992 36.1246919632 0.57604292992 .8 0.1 3.0 3 14
13 none 1.0 0.5 0.503838797783 13.1928620338 0.433838797783 .8 0.1 0.0 3 6
14 global 1.0 0.5 0.468426288351 12.6647460461 0.598426288351 .8 0.1 9.0 3 6
15 global -1.0 0.5 0.592283942077 17.430519104 0.442283942077 .8 0.1 1.0 1 6
16 global -1.0 0.5 0.592517595609 22.6772589684 0.422517595609 .8 0.1 5.2 3 11
17 global -1.0 0.5 0.622838866961 23.726113081 0.452838866961 .8 0.1 9.0 0 12
18 global -1.0 0.5 0.556360722067 7.15826892853 0.556360722067 .8 0.1 5.2 1 4
19 global 1.0 0.5 0.532742557403 8.80114293098 0.532742557403 .8 0.1 9.0 4 4
20 global -1.0 0.5 0.591557887986 21.4403719902 0.481557887986 .8 0.1 1.0 0 11
21 global 1.0 0.5 0.503758750988 17.7636799812 0.453758750988 .8 0.1 1.73 2 9
22 global 1.0 0.5 0.494684895671 11.0786509514 0.534684895671 .8 0.1 1.73 1 6
23 global 1.0 0.5 0.495513982138 10.2185120583 0.445513982138 .8 0.1 1.73 4 6
24 none -1.0 0.5 0.562271121225 18.162648201 0.532271121225 .8 0.1 0.0 2 9
25 global 1.0 0.5 0.507232970105 5.78082108498 0.507232970105 .8 0.1 0.58 4 3
26 global -1.0 0.5 0.563814747331 12.4302308559 0.583814747331 .8 0.1 5.2 2 7
27 none 1.0 0.5 0.515617006166 7.76353001595 0.565617006166 .8 0.1 0.0 2 4
28 global 1.0 0.5 0.466501199152 10.5145568848 0.516501199152 .8 0.1 1.0 0 5
29 global 1.0 0.5 0.609801424006 19.4250190258 0.549801424006 .8 0.1 5.2 2 10
30 global -1.0 0.5 0.43672834347 25.5796091557 0.47672834347 .8 0.1 3.0 4 10
31 global 1.0 0.5 0.498538707871 30.4569909573 0.498538707871 .8 0.1 9.0 1 17
32 global 1.0 0.5 0.508891689021 11.8501150608 0.508891689021 .8 0.1 9.0 0 6
33 global 1.0 0.5 0.520817562721 8.75365591049 0.470817562721 .8 0.1 9.0 2 4
34 none -1.0 0.5 0.568787810096 10.9150109291 0.418787810096 .8 0.1 0.0 4 5
35 global 1.0 0.5 0.530348932397 15.8351860046 0.460348932397 .8 0.1 3.0 1 8
36 none 1.0 0.5 0.539245437728 7.95180797577 0.489245437728 .8 0.1 0.0 1 4
37 none -1.0 0.5 0.585750600393 22.6410880089 0.515750600393 .8 0.1 0.0 3 9
38 global -1.0 0.5 0.513969839008 11.7113819122 0.563969839008 .8 0.1 3.0 0 6
39 global 1.0 0.5 0.528435365264 9.48951888084 0.528435365264 .8 0.1 1.73 3 5
40 global 1.0 0.5 0.469221883997 5.89056706429 0.519221883997 .8 0.1 0.58 0 3
41 none 1.0 0.5 0.499735660464 11.779761076 0.419735660464 .8 0.1 0.0 4 6
42 global -1.0 0.5 0.567941818024 14.9761891365 0.487941818024 .8 0.1 5.2 0 8
43 global -1.0 0.5 0.469118828396 26.510338068 0.419118828396 .8 0.1 1.73 4 14
44 none -1.0 0.5 0.549665824952 12.3096280098 0.549665824952 .8 0.1 0.0 1 6
45 global 1.0 0.5 0.463451225966 12.6086058617 0.523451225966 .8 0.1 0.58 1 7
46 global 1.0 0.5 0.523037880955 18.0048060417 0.513037880955 .8 0.1 5.2 1 9
47 global 1.0 0.5 0.511464072762 11.6172659397 0.561464072762 .8 0.1 3.0 3 7
48 global 1.0 0.5 0.479884287979 6.99416613579 0.479884287979 .8 0.1 1.0 3 4
49 global 1.0 0.5 0.499354605824 23.6117460728 0.529354605824 .8 0.1 3.0 0 14
50 global -1.0 0.5 0.567428292817 10.203761816 0.517428292817 .8 0.1 5.2 4 6
51 global -1.0 0.5 0.574740400252 12.7367351055 0.424740400252 .8 0.1 0.58 0 6
