Trial noise_type coaxial_lum test_lum match_lum response_time match_initial grating_freq grating_contrast noise_freq rep view_count
0 global 1.0 0.5 0.580367205799 47.8788640499 0.580367205799 .2 0.1 1.73 0 16
1 none -1.0 0.5 0.525097211045 83.5076880455 0.555097211045 .2 0.1 0.0 3 24
2 global 1.0 0.5 0.482892954117 34.1879382133 0.562892954118 .2 0.1 9.0 7 11
3 global -1.0 0.5 0.556818151136 47.8515810966 0.426818151136 .2 0.1 0.58 7 13
4 none 1.0 0.5 0.523819248475 73.8240499496 0.553819248475 .2 0.1 0.0 9 19
5 global 1.0 0.5 0.481585388552 37.3779649734 0.551585388552 .2 0.1 5.2 9 13
6 global -1.0 0.5 0.498976273263 52.9886119366 0.518976273263 .2 0.1 3.0 6 15
7 global -1.0 0.5 0.444776983498 65.4745938778 0.434776983498 .2 0.1 1.73 8 16
8 global 1.0 0.5 0.605942760387 44.4233880043 0.445942760387 .2 0.1 1.73 9 9
9 global -1.0 0.5 0.423147195992 25.7448379993 0.583147195992 .2 0.1 1.0 3 6
10 global 1.0 0.5 0.509290491908 137.963562012 0.439290491908 .2 0.1 3.0 7 25
11 none 1.0 0.5 0.521555615036 53.279861927 0.451555615036 .2 0.1 0.0 3 13
12 global 1.0 0.5 0.551227018488 80.760710001 0.431227018488 .2 0.1 3.0 9 19
13 global 1.0 0.5 0.571569458395 56.7948710918 0.421569458395 .2 0.1 1.0 3 15
14 global -1.0 0.5 0.508503913244 50.8783900738 0.518503913244 .2 0.1 5.2 7 9
15 global 1.0 0.5 0.529013463537 65.6858530045 0.499013463537 .2 0.1 1.0 1 19
16 global -1.0 0.5 0.584362602101 40.1049199104 0.444362602101 .2 0.1 1.0 1 12
17 global -1.0 0.5 0.480530268833 83.3341839314 0.470530268833 .2 0.1 9.0 0 22
18 none 1.0 0.5 0.500134318329 61.9825100899 0.530134318329 .2 0.1 0.0 0 19
19 global -1.0 0.5 0.50383918025 32.2799348831 0.44383918025 .2 0.1 9.0 3 12
20 global -1.0 0.5 0.525199715254 25.777328968 0.405199715254 .2 0.1 5.2 9 10
21 global -1.0 0.5 0.504649012688 46.8015880585 0.404649012688 .2 0.1 9.0 5 16
22 global 1.0 0.5 0.498927370364 143.521137953 0.578927370364 .2 0.1 5.2 7 39
23 global -1.0 0.5 0.358462661779 38.8651900291 0.568462661779 .2 0.1 3.0 5 13
24 global -1.0 0.5 0.265318447825 15.8264708519 0.425318447825 .2 0.1 3.0 0 5
25 global 1.0 0.5 0.568269757523 87.9771778584 0.508269757523 .2 0.1 3.0 6 22
26 none -1.0 0.5 0.53408133454 69.7888829708 0.48408133454 .2 0.1 0.0 9 16
27 global -1.0 0.5 0.39266478655 172.741993904 0.42266478655 .2 0.1 1.73 2 42
28 global -1.0 0.5 0.524579082325 30.5903010368 0.454579082325 .2 0.1 5.2 8 9
29 global -1.0 0.5 0.501911523911 15.4420900345 0.581911523911 .2 0.1 5.2 2 5
30 global -1.0 0.5 0.512112639705 58.2038350105 0.542112639705 .2 0.1 5.2 0 17
31 global 1.0 0.5 0.573681372882 86.3509640694 0.563681372882 .2 0.1 1.73 5 23
32 none -1.0 0.5 0.545339274855 18.379586935 0.595339274855 .2 0.1 0.0 4 5
33 global 1.0 0.5 0.281234323413 32.6478469372 0.411234323413 .2 0.1 0.58 0 12
34 global -1.0 0.5 0.473063408454 163.91891098 0.533063408454 .2 0.1 1.73 9 37
35 none -1.0 0.5 0.528588609625 28.3735389709 0.588588609625 .2 0.1 0.0 6 9
36 global 1.0 0.5 0.485513208953 25.7704410553 0.445513208953 .2 0.1 9.0 6 12
37 global -1.0 0.5 0.552970366244 85.3109090328 0.472970366244 .2 0.1 1.0 2 24
38 global 1.0 0.5 0.344625707899 21.5040099621 0.504625707899 .2 0.1 0.58 6 7
39 global 1.0 0.5 0.512871825656 46.4101860523 0.422871825656 .2 0.1 1.73 1 17
40 global -1.0 0.5 0.502574297898 59.478468895 0.532574297898 .2 0.1 0.58 6 16
41 global 1.0 0.5 0.44601696167 17.6156220436 0.48601696167 .2 0.1 5.2 8 6
42 none 1.0 0.5 0.553849050995 36.902285099 0.423849050995 .2 0.1 0.0 5 10
43 none -1.0 0.5 0.513642654559 13.5359890461 0.573642654559 .2 0.1 0.0 5 4
44 global -1.0 0.5 0.425225772198 13.4418609142 0.565225772198 .2 0.1 0.58 9 4
45 global 1.0 0.5 0.469008081441 39.3381080627 0.599008081441 .2 0.1 3.0 4 13
46 global -1.0 0.5 0.553145396212 66.3190498352 0.583145396212 .2 0.1 1.0 6 21
47 global -1.0 0.5 0.513601288651 29.8112089634 0.543601288651 .2 0.1 1.0 8 9
48 global 1.0 0.5 0.563480769469 73.6088891029 0.423480769469 .2 0.1 3.0 8 21
49 global 1.0 0.5 0.503332562029 34.2130088806 0.453332562029 .2 0.1 1.0 7 10
50 global 1.0 0.5 0.465951347756 36.2378070354 0.535951347756 .2 0.1 5.2 5 12
51 none -1.0 0.5 0.539559918716 20.1814389229 0.479559918716 .2 0.1 0.0 2 8
52 global 1.0 0.5 0.640842943581 17.8969230652 0.500842943581 .2 0.1 0.58 4 7
53 global 1.0 0.5 0.530003073782 199.031453848 0.590003073782 .2 0.1 0.58 1 64
54 global -1.0 0.5 0.527784328457 60.7518529892 0.467784328457 .2 0.1 3.0 3 19
55 global -1.0 0.5 0.511947122495 26.524846077 0.561947122495 .2 0.1 3.0 1 9
56 global 1.0 0.5 0.476962449625 130.179686069 0.496962449625 .2 0.1 3.0 2 45
57 none 1.0 0.5 0.517521389597 78.6730401516 0.497521389597 .2 0.1 0.0 1 26
58 global 1.0 0.5 0.406823609003 12.0612039566 0.456823609003 .2 0.1 1.0 8 6
59 global -1.0 0.5 0.41545801646 17.0596909523 0.46545801646 .2 0.1 0.58 2 8
60 global 1.0 0.5 0.443817075478 35.2835099697 0.513817075478 .2 0.1 3.0 3 15
61 global 1.0 0.5 0.463806374814 69.7264819145 0.553806374814 .2 0.1 1.0 9 23
62 global -1.0 0.5 0.49200741884 61.5945799351 0.52200741884 .2 0.1 1.0 7 22
63 global 1.0 0.5 0.477208089087 15.7925961018 0.527208089087 .2 0.1 5.2 3 6
64 global -1.0 0.5 0.370495393364 8.91289806366 0.520495393364 .2 0.1 1.0 9 3
65 global -1.0 0.5 0.515383148928 20.5131449699 0.485383148928 .2 0.1 5.2 4 4
66 global -1.0 0.5 0.54836971873 12.7462790012 0.42836971873 .2 0.1 1.73 3 3
67 global -1.0 0.5 0.517112065657 55.5755767822 0.457112065657 .2 0.1 9.0 1 15
68 global -1.0 0.5 0.524855683571 13.0794239044 0.444855683571 .2 0.1 5.2 6 5
69 global 1.0 0.5 0.479517966866 41.8992741108 0.509517966866 .2 0.1 9.0 9 15
70 global -1.0 0.5 0.421795080282 23.6479699612 0.541795080282 .2 0.1 3.0 9 8
