Trial noise_type coaxial_lum test_lum match_lum response_time match_initial grating_freq grating_contrast noise_freq rep view_count
0 global -1.0 0.5 0.56083614402 24.2139370441 0.59083614402 .8 0.1 5.2 1 9
1 global 1.0 0.5 0.509472356653 20.9230799675 0.419472356653 .8 0.1 1.0 8 10
2 global 1.0 0.5 0.532317808869 20.7535171509 0.562317808869 .8 0.1 3.0 2 9
3 global -1.0 0.5 0.516767303625 14.7042140961 0.446767303625 .8 0.1 3.0 1 6
4 global 1.0 0.5 0.519159481311 14.500962019 0.529159481311 .8 0.1 9.0 4 7
5 global -1.0 0.5 0.529771500769 9.84244394302 0.479771500769 .8 0.1 1.73 4 4
6 global 1.0 0.5 0.487232936642 16.2460839748 0.577232936642 .8 0.1 0.58 2 9
7 none 1.0 0.5 0.523352838676 10.1770589352 0.583352838676 .8 0.1 0.0 4 5
8 global 1.0 0.5 0.495019087983 14.0286400318 0.425019087983 .8 0.1 0.58 6 7
9 global -1.0 0.5 0.525553601647 17.7977831364 0.425553601647 .8 0.1 9.0 4 9
10 none 1.0 0.5 0.542478242293 8.37659311295 0.562478242293 .8 0.1 0.0 1 5
11 none -1.0 0.5 0.547088858203 11.3941471577 0.527088858203 .8 0.1 0.0 6 7
12 global 1.0 0.5 0.530362162127 9.37737584114 0.500362162127 .8 0.1 1.0 1 4
13 global -1.0 0.5 0.553066616551 22.4060349464 0.503066616551 .8 0.1 9.0 0 11
14 global 1.0 0.5 0.523407955571 10.9273438454 0.473407955571 .8 0.1 3.0 4 6
15 global 1.0 0.5 0.539587422507 7.8548848629 0.509587422507 .8 0.1 5.2 0 4
16 global 1.0 0.5 0.515723996266 13.92121315 0.535723996266 .8 0.1 1.0 0 7
17 global -1.0 0.5 0.50025898984 16.111235857 0.52025898984 .8 0.1 1.73 2 8
18 global 1.0 0.5 0.508504139785 19.2155430317 0.448504139785 .8 0.1 1.73 3 11
19 global -1.0 0.5 0.519216779938 16.2251861095 0.419216779938 .8 0.1 5.2 0 9
20 global -1.0 0.5 0.513302901083 14.6277489662 0.503302901083 .8 0.1 1.73 8 8
21 global 1.0 0.5 0.522344308865 10.4275639057 0.482344308865 .8 0.1 5.2 6 6
22 global -1.0 0.5 0.518850054665 29.7460949421 0.448850054665 .8 0.1 1.73 0 15
23 global -1.0 0.5 0.507508484915 5.8143928051 0.487508484915 .8 0.1 1.73 7 2
24 none -1.0 0.5 0.547444255579 9.8064558506 0.587444255579 .8 0.1 0.0 3 4
25 none -1.0 0.5 0.525774647499 6.39565181732 0.565774647499 .8 0.1 0.0 4 2
26 global -1.0 0.5 0.532518916701 8.05627679825 0.522518916701 .8 0.1 9.0 5 4
27 global -1.0 0.5 0.5135644295 9.88830900192 0.4335644295 .8 0.1 3.0 7 5
28 global -1.0 0.5 0.546147082436 8.57739186287 0.476147082436 .8 0.1 0.58 1 4
29 global -1.0 0.5 0.506574532772 9.48680305481 0.586574532772 .8 0.1 0.58 2 5
30 global 1.0 0.5 0.538782743388 17.8152959347 0.578782743388 .8 0.1 3.0 9 9
31 global -1.0 0.5 0.533860456067 12.5781569481 0.443860456067 .8 0.1 3.0 4 6
32 global 1.0 0.5 0.534386066845 10.5714688301 0.584386066845 .8 0.1 5.2 8 4
33 global 1.0 0.5 0.54612335014 12.3484871387 0.55612335014 .8 0.1 5.2 9 6
34 global -1.0 0.5 0.521218171382 13.5810041428 0.421218171382 .8 0.1 3.0 6 6
35 none 1.0 0.5 0.510060864484 9.55058193207 0.400060864484 .8 0.1 0.0 2 4
36 global 1.0 0.5 0.50536229249 10.037443161 0.48536229249 .8 0.1 0.58 4 4
37 global 1.0 0.5 0.480058856824 10.7724421024 0.430058856824 .8 0.1 1.73 4 7
38 none 1.0 0.5 0.5293417108 10.7728049755 0.5193417108 .8 0.1 0.0 8 5
39 global 1.0 0.5 0.496446663311 9.98940300941 0.476446663311 .8 0.1 9.0 3 5
40 global -1.0 0.5 0.54692504066 5.61921095848 0.50692504066 .8 0.1 0.58 4 3
41 global 1.0 0.5 0.499523445756 15.9837079048 0.439523445756 .8 0.1 1.73 6 9
42 none -1.0 0.5 0.536695854304 7.70165109634 0.506695854304 .8 0.1 0.0 8 4
