Trial noise_type coaxial_lum test_lum match_lum response_time match_initial grating_freq grating_contrast noise_freq rep view_count
57 global 1.0 0.5 0.485879317863 6.54254388809 0.535879317863 .8 0.1 3.0 0 3
58 global 1.0 0.5 0.466504618514 12.0641818047 0.436504618514 .8 0.1 1.73 3 7
59 none -1.0 0.5 0.545361067363 17.3065979481 0.445361067363 .8 0.1 0.0 2 7
60 global 1.0 0.5 0.509718754866 10.9637160301 0.429718754866 .8 0.1 5.2 1 5
61 global -1.0 0.5 0.600382557738 7.26168394089 0.570382557738 .8 0.1 1.0 0 3
62 global -1.0 0.5 0.533959750964 7.85906505585 0.563959750964 .8 0.1 5.2 2 3
63 global -1.0 0.5 0.538488588979 11.9039778709 0.588488588979 .8 0.1 1.73 1 6
64 global 1.0 0.5 0.520555476375 9.98316502571 0.500555476375 .8 0.1 3.0 4 5
65 global -1.0 0.5 0.592021975571 4.70535683632 0.492021975571 .8 0.1 1.0 1 2
66 global -1.0 0.5 0.521849423589 13.6400649548 0.521849423589 .8 0.1 9.0 2 7
67 global 1.0 0.5 0.421090115579 12.9311170578 0.431090115579 .8 0.1 1.73 2 7
68 global -1.0 0.5 0.543772828049 11.0625660419 0.463772828049 .8 0.1 1.0 2 6
69 global -1.0 0.5 0.494184227065 7.16254615784 0.444184227065 .8 0.1 3.0 0 4
