Trial noise_type coaxial_lum test_lum match_lum response_time match_initial grating_freq grating_contrast noise_freq rep view_count
0 global 1.0 0.5 0.374968525164 26.7123990059 0.594968525164 .8 0.1 1.73 7 11
1 global -1.0 0.5 0.547133747195 15.0417687893 0.557133747195 .8 0.1 9.0 2 8
2 global 1.0 0.5 0.405172568751 35.9815058708 0.535172568751 .8 0.1 1.73 4 13
3 global -1.0 0.5 0.525379003067 24.5602538586 0.525379003067 .8 0.1 1.0 0 12
4 global -1.0 0.5 0.562556951502 14.6333770752 0.492556951502 .8 0.1 5.2 5 7
5 none 1.0 0.5 0.47931063176 18.2485949993 0.47931063176 .8 0.1 0.0 1 10
6 global 1.0 0.5 0.430916214399 11.0283839703 0.460916214399 .8 0.1 5.2 0 5
7 global 1.0 0.5 0.433399319589 14.1966779232 0.403399319589 .8 0.1 5.2 9 6
8 none -1.0 0.5 0.523342653496 17.3782110214 0.523342653496 .8 0.1 0.0 1 9
9 global -1.0 0.5 0.491454606016 16.8875508308 0.401454606016 .8 0.1 1.0 9 8
10 global -1.0 0.5 0.54138692832 17.0437729359 0.52138692832 .8 0.1 1.0 6 7
11 global 1.0 0.5 0.438216694357 14.812898159 0.578216694357 .8 0.1 1.0 3 8
12 global 1.0 0.5 0.459218584425 16.2746748924 0.519218584425 .8 0.1 3.0 9 7
13 global 1.0 0.5 0.416633201935 7.95179104805 0.576633201935 .8 0.1 9.0 6 4
14 global -1.0 0.5 0.528709245483 34.9312469959 0.408709245483 .8 0.1 3.0 7 14
15 global 1.0 0.5 0.420324808031 12.5384948254 0.480324808031 .8 0.1 5.2 7 7
16 global -1.0 0.5 0.538520793963 14.2301390171 0.518520793963 .8 0.1 0.58 6 6
17 global 1.0 0.5 0.414060934294 15.1501960754 0.444060934294 .8 0.1 5.2 6 7
18 global -1.0 0.5 0.505486090186 26.5454998016 0.475486090186 .8 0.1 0.58 1 13
19 global 1.0 0.5 0.412094279409 16.6549470425 0.442094279409 .8 0.1 1.73 3 6
20 global -1.0 0.5 0.529669255096 16.6385779381 0.509669255096 .8 0.1 0.58 3 7
21 global -1.0 0.5 0.547139031054 17.8959410191 0.577139031054 .8 0.1 9.0 7 8
22 global 1.0 0.5 0.434103171463 8.73950600624 0.434103171463 .8 0.1 3.0 2 4
23 none 1.0 0.5 0.465114552969 16.3571279049 0.545114552969 .8 0.1 0.0 6 8
24 global -1.0 0.5 0.524063313254 20.5447769165 0.544063313254 .8 0.1 0.58 9 11
25 global -1.0 0.5 0.531848339059 13.6981801987 0.591848339059 .8 0.1 1.73 1 7
26 global -1.0 0.5 0.544861509926 12.7746210098 0.514861509926 .8 0.1 9.0 1 6
27 global -1.0 0.5 0.488293642935 23.4620349407 0.408293642935 .8 0.1 0.58 2 11
28 global -1.0 0.5 0.532428545595 13.007322073 0.492428545595 .8 0.1 5.2 1 6
29 global 1.0 0.5 0.43752453734 15.5099081993 0.45752453734 .8 0.1 1.73 0 8
30 global -1.0 0.5 0.543421447242 10.6137650013 0.473421447242 .8 0.1 1.0 7 5
31 global 1.0 0.5 0.45262280105 12.9704201221 0.52262280105 .8 0.1 5.2 8 6
32 global -1.0 0.5 0.486193135731 40.4916169643 0.526193135731 .8 0.1 3.0 2 6
33 global 1.0 0.5 0.398690302959 15.0717728138 0.558690302959 .8 0.1 3.0 6 7
34 global 1.0 0.5 0.377596770747 9.85076880455 0.447596770747 .8 0.1 9.0 4 5
35 global -1.0 0.5 0.529616935538 13.4646670818 0.449616935538 .8 0.1 0.58 7 6
36 global -1.0 0.5 0.524544704239 20.4156649113 0.544544704239 .8 0.1 0.58 4 10
37 global -1.0 0.5 0.437127274674 16.04459095 0.427127274674 .8 0.1 3.0 6 9
38 global 1.0 0.5 0.437603263597 10.7780621052 0.527603263597 .8 0.1 5.2 2 6
39 global 1.0 0.5 0.504272129498 14.9105279446 0.484272129498 .8 0.1 1.0 0 7
40 global -1.0 0.5 0.552058559466 19.8794240952 0.562058559466 .8 0.1 1.0 5 10
41 global 1.0 0.5 0.43471078429 13.3057620525 0.59471078429 .8 0.1 0.58 3 6
42 global 1.0 0.5 0.450110070635 15.1796970367 0.560110070635 .8 0.1 1.73 5 8
43 global 1.0 0.5 0.466840410015 19.3884401321 0.536840410015 .8 0.1 9.0 2 10
44 none 1.0 0.5 0.454553282389 9.68773198128 0.534553282389 .8 0.1 0.0 4 5
45 global -1.0 0.5 0.524857524736 14.4957098961 0.474857524736 .8 0.1 0.58 0 7
46 global 1.0 0.5 0.429716131593 13.6809270382 0.489716131593 .8 0.1 3.0 1 6
47 global -1.0 0.5 0.52235832289 18.5221679211 0.41235832289 .8 0.1 3.0 3 8
48 global 1.0 0.5 0.452703258367 13.9797279835 0.402703258367 .8 0.1 1.73 1 7
49 global -1.0 0.5 0.558292397984 19.2015750408 0.508292397984 .8 0.1 1.0 1 10
50 global -1.0 0.5 0.523666328547 22.2169361115 0.473666328547 .8 0.1 9.0 6 11
51 global 1.0 0.5 0.473072157415 14.2284088135 0.533072157415 .8 0.1 5.2 4 5
52 global 1.0 0.5 0.459231553154 38.0383880138 0.419231553154 .8 0.1 1.0 5 7
53 global -1.0 0.5 0.566640714409 11.1064279079 0.536640714409 .8 0.1 9.0 8 6
54 none -1.0 0.5 0.58324239753 13.6597149372 0.54324239753 .8 0.1 0.0 5 7
55 none -1.0 0.5 0.550131845687 10.5685567856 0.450131845687 .8 0.1 0.0 3 5
56 global -1.0 0.5 0.58702178521 19.168161869 0.41702178521 .8 0.1 1.73 5 9
57 global -1.0 0.5 0.591190226677 23.1737499237 0.541190226677 .8 0.1 9.0 5 10
58 global -1.0 0.5 0.602023034535 19.0615139008 0.432023034535 .8 0.1 1.73 4 8
59 global -1.0 0.5 0.596974235623 14.1341230869 0.596974235623 .8 0.1 9.0 9 6
60 none -1.0 0.5 0.553190017144 14.789288044 0.463190017144 .8 0.1 0.0 2 7
61 global -1.0 0.5 0.556178653882 18.708935976 0.566178653882 .8 0.1 5.2 4 10
62 global -1.0 0.5 0.557901005672 21.7199821472 0.477901005672 .8 0.1 1.73 0 12
63 global 1.0 0.5 0.451511055808 15.309360981 0.571511055808 .8 0.1 0.58 1 8
64 global -1.0 0.5 0.516191413778 15.6076190472 0.546191413778 .8 0.1 1.73 2 8
65 none -1.0 0.5 0.535334408375 11.4264290333 0.445334408375 .8 0.1 0.0 4 6
66 global -1.0 0.5 0.532310340146 19.2279160023 0.442310340146 .8 0.1 1.0 4 9
67 global 1.0 0.5 0.531141893791 12.7647910118 0.501141893791 .8 0.1 1.0 1 7
68 global 1.0 0.5 0.448639422661 18.1189670563 0.478639422661 .8 0.1 3.0 8 11
69 global -1.0 0.5 0.545139585141 20.2343769073 0.565139585141 .8 0.1 3.0 9 8
70 global -1.0 0.5 0.515444126453 18.8182179928 0.595444126453 .8 0.1 1.73 7 9
71 none 1.0 0.5 0.442733756943 21.7622609138 0.552733756943 .8 0.1 0.0 0 12
72 global -1.0 0.5 0.478345757766 17.6364040375 0.558345757766 .8 0.1 3.0 8 9
73 global 1.0 0.5 0.416442930264 19.35323596 0.496442930264 .8 0.1 0.58 5 9
74 global 1.0 0.5 0.427440760193 17.7543768883 0.517440760193 .8 0.1 1.73 9 10
75 global 1.0 0.5 0.428700516947 15.0048480034 0.588700516947 .8 0.1 9.0 1 7
76 global 1.0 0.5 0.446179623151 13.5117621422 0.526179623151 .8 0.1 1.0 2 7
77 global 1.0 0.5 0.380699019126 11.3692939281 0.500699019126 .8 0.1 1.0 9 5
78 global 1.0 0.5 0.435327185146 10.2842149734 0.565327185146 .8 0.1 9.0 0 5
79 global -1.0 0.5 0.515993615725 11.6425988674 0.495993615725 .8 0.1 5.2 2 6
80 none -1.0 0.5 0.51886001471 23.0755708218 0.57886001471 .8 0.1 0.0 7 13
81 global 1.0 0.5 0.442385413327 15.6246571541 0.492385413327 .8 0.1 3.0 0 9
82 global -1.0 0.5 0.519248547185 18.3357739449 0.409248547185 .8 0.1 1.0 8 10
83 global 1.0 0.5 0.476268503633 9.29592204094 0.446268503633 .8 0.1 0.58 4 5
84 global 1.0 0.5 0.374280940648 12.8081638813 0.454280940648 .8 0.1 0.58 2 7
85 global -1.0 0.5 0.528934515209 16.9485068321 0.518934515209 .8 0.1 1.0 3 10
86 global -1.0 0.5 0.542743952344 32.8648688793 0.492743952344 .8 0.1 0.58 5 9
87 global -1.0 0.5 0.538603868519 27.2530639172 0.588603868519 .8 0.1 5.2 9 14
88 global 1.0 0.5 0.443318858705 17.0336849689 0.463318858705 .8 0.1 9.0 5 10
89 global -1.0 0.5 0.490544070503 12.5893890858 0.550544070503 .8 0.1 3.0 4 7
90 global -1.0 0.5 0.564083649112 7.92514514923 0.474083649112 .8 0.1 9.0 4 4
91 global -1.0 0.5 0.526093641834 8.90774488449 0.576093641834 .8 0.1 3.0 0 5
92 global 1.0 0.5 0.439029705917 9.77397990227 0.439029705917 .8 0.1 9.0 9 5
93 global 1.0 0.5 0.442837180251 12.2840521336 0.582837180251 .8 0.1 3.0 4 7
94 global -1.0 0.5 0.431188640504 8.38614296913 0.431188640504 .8 0.1 3.0 5 4
95 global 1.0 0.5 0.43043840906 9.94366598129 0.41043840906 .8 0.1 0.58 0 5
96 global -1.0 0.5 0.482917119595 10.6067800522 0.492917119595 .8 0.1 1.73 8 5
97 global 1.0 0.5 0.429096998136 20.7331650257 0.529096998136 .8 0.1 1.73 8 10
98 global -1.0 0.5 0.531302764508 16.886485815 0.451302764508 .8 0.1 0.58 8 8
99 global -1.0 0.5 0.516228726199 14.9671730995 0.436228726199 .8 0.1 9.0 3 8
100 none 1.0 0.5 0.446298823312 16.042247057 0.576298823312 .8 0.1 0.0 5 8
101 global -1.0 0.5 0.483702579862 8.85396409035 0.463702579862 .8 0.1 5.2 6 4
102 global -1.0 0.5 0.464694678315 15.155700922 0.544694678315 .8 0.1 1.73 6 5
103 global -1.0 0.5 0.53397681147 9.59553003311 0.43397681147 .8 0.1 5.2 0 5
104 none 1.0 0.5 0.455442140747 9.68098115921 0.475442140747 .8 0.1 0.0 7 4
105 global 1.0 0.5 0.45402096905 9.677754879 0.52402096905 .8 0.1 1.0 4 5
106 none -1.0 0.5 0.537573310697 8.90298604965 0.537573310697 .8 0.1 0.0 0 5
107 global 1.0 0.5 0.403262483063 13.677932024 0.463262483063 .8 0.1 1.0 7 7
108 global 1.0 0.5 0.427349090659 8.38941502571 0.467349090659 .8 0.1 0.58 9 5
109 global -1.0 0.5 0.488204154488 12.2733309269 0.418204154488 .8 0.1 1.73 3 6
110 global -1.0 0.5 0.544339511901 18.9810340405 0.534339511901 .8 0.1 5.2 8 10
111 global 1.0 0.5 0.434155692505 20.3085210323 0.454155692505 .8 0.1 1.73 2 8
112 global 1.0 0.5 0.402114686253 13.3132200241 0.572114686253 .8 0.1 9.0 3 7
113 global 1.0 0.5 0.414845765158 10.7973840237 0.424845765158 .8 0.1 1.0 6 6
114 global 1.0 0.5 0.418957511117 16.5315539837 0.478957511117 .8 0.1 9.0 8 9
115 global -1.0 0.5 0.532767176329 13.434415102 0.472767176329 .8 0.1 5.2 7 7
116 global -1.0 0.5 0.526139875992 10.5295209885 0.426139875992 .8 0.1 3.0 1 5
117 global -1.0 0.5 0.543297316283 30.548309803 0.553297316283 .8 0.1 1.0 2 15
118 global 1.0 0.5 0.433237794171 14.1017770767 0.523237794171 .8 0.1 5.2 3 7
119 global 1.0 0.5 0.451508042222 7.58227300644 0.521508042222 .8 0.1 0.58 7 4
120 none -1.0 0.5 0.549450407279 25.679320097 0.459450407279 .8 0.1 0.0 9 16
121 global 1.0 0.5 0.402247073629 11.8953840733 0.452247073629 .8 0.1 5.2 1 6
122 none 1.0 0.5 0.439613607078 11.8225228786 0.529613607078 .8 0.1 0.0 3 7
123 global 1.0 0.5 0.41563592029 9.81012988091 0.55563592029 .8 0.1 3.0 5 5
124 global -1.0 0.5 0.518902870642 13.5327670574 0.458902870642 .8 0.1 9.0 0 7
125 global 1.0 0.5 0.446773547525 10.6380500793 0.516773547525 .8 0.1 0.58 8 6
126 global 1.0 0.5 0.435841337198 10.4495079517 0.555841337198 .8 0.1 5.2 5 7
127 none 1.0 0.5 0.443688198159 8.5612950325 0.573688198159 .8 0.1 0.0 8 5
128 global 1.0 0.5 0.431197162123 6.62733197212 0.551197162123 .8 0.1 3.0 3 4
129 none -1.0 0.5 0.531246063805 19.1491541862 0.451246063805 .8 0.1 0.0 8 12
130 global -1.0 0.5 0.530973224302 9.62071800232 0.460973224302 .8 0.1 5.2 3 5
131 global 1.0 0.5 0.427723909968 14.108880043 0.427723909968 .8 0.1 9.0 7 7
132 none -1.0 0.5 0.51958232077 14.2794070244 0.40958232077 .8 0.1 0.0 6 8
133 global 1.0 0.5 0.461065317473 6.63036704063 0.481065317473 .8 0.1 1.0 8 3
134 global 1.0 0.5 0.426898777755 18.8108460903 0.576898777755 .8 0.1 1.73 6 8
135 global -1.0 0.5 0.535686658037 9.46367406845 0.555686658037 .8 0.1 1.73 9 5
136 global 1.0 0.5 0.4056194801 8.49851989746 0.5156194801 .8 0.1 0.58 6 5
137 none 1.0 0.5 0.454147311726 9.86138796806 0.424147311726 .8 0.1 0.0 2 5
138 none 1.0 0.5 0.442806638193 6.86570000648 0.552806638193 .8 0.1 0.0 9 4
139 global 1.0 0.5 0.454012961554 9.82604002953 0.584012961554 .8 0.1 3.0 7 5
