Trial noise_type coaxial_lum test_lum match_lum response_time match_initial grating_freq grating_contrast noise_freq rep view_count
0 global -1.0 0.5 0.549307132913 18.1593029499 0.409307132913 .2 0.1 5.2 4 6
1 none -1.0 0.5 0.554489470923 20.6085710526 0.564489470923 .2 0.1 0.0 1 8
2 global 1.0 0.5 0.463805556 17.5798969269 0.443805556 .2 0.1 3.0 0 6
3 none 1.0 0.5 0.539724215621 21.1555278301 0.569724215621 .2 0.1 0.0 3 8
4 none 1.0 0.5 0.520474063549 27.9291861057 0.410474063549 .2 0.1 0.0 4 11
5 none -1.0 0.5 0.548121346056 12.7089040279 0.548121346056 .2 0.1 0.0 2 5
6 global -1.0 0.5 0.547597331486 8.35288691521 0.517597331486 .2 0.1 9.0 0 3
7 global 1.0 0.5 0.521090157265 33.4544839859 0.561090157265 .2 0.1 1.73 2 14
8 global -1.0 0.5 0.534638353559 17.903400898 0.474638353559 .2 0.1 3.0 3 6
9 global -1.0 0.5 0.628730045233 14.8157141209 0.548730045233 .2 0.1 0.58 0 6
10 global 1.0 0.5 0.541247355674 22.5987360477 0.501247355674 .2 0.1 1.73 1 7
11 global 1.0 0.5 0.46701713113 10.4697499275 0.46701713113 .2 0.1 5.2 1 4
12 global 1.0 0.5 0.455250009745 7.96103596687 0.505250009745 .2 0.1 9.0 1 3
13 global -1.0 0.5 0.506131024158 29.6717998981 0.586131024158 .2 0.1 3.0 0 10
14 none -1.0 0.5 0.547022131963 25.534334898 0.587022131963 .2 0.1 0.0 4 9
15 global -1.0 0.5 0.577352984729 9.07837700844 0.527352984729 .2 0.1 1.73 3 3
16 global 1.0 0.5 0.45719074444 20.7329170704 0.46719074444 .2 0.1 9.0 0 9
17 global 1.0 0.5 0.553718609221 20.5102748871 0.483718609221 .2 0.1 1.73 3 6
18 global -1.0 0.5 0.524953796897 12.7662160397 0.534953796897 .2 0.1 9.0 4 6
19 global 1.0 0.5 0.460300590264 21.5261490345 0.450300590264 .2 0.1 0.58 1 5
20 global 1.0 0.5 0.434015602665 12.8669800758 0.404015602665 .2 0.1 5.2 4 5
21 global -1.0 0.5 0.612739442436 6.51143503189 0.562739442436 .2 0.1 0.58 2 3
22 global 1.0 0.5 0.473374761389 11.8552649021 0.463374761389 .2 0.1 0.58 0 5
23 global -1.0 0.5 0.579246722055 9.3599050045 0.479246722055 .2 0.1 1.0 1 4
24 global -1.0 0.5 0.604952885273 6.54383397102 0.574952885273 .2 0.1 1.0 4 3
25 global 1.0 0.5 0.447677952311 19.2020390034 0.537677952311 .2 0.1 9.0 2 8
26 global -1.0 0.5 0.607031211306 8.80816102028 0.567031211306 .2 0.1 1.0 3 4
27 global -1.0 0.5 0.576844471628 10.6032168865 0.406844471628 .2 0.1 0.58 4 4
28 global 1.0 0.5 0.478658933431 17.945595026 0.478658933431 .2 0.1 5.2 2 6
