Trial noise_type coaxial_lum test_lum match_lum response_time match_initial grating_freq grating_contrast noise_freq rep view_count
0 global 1.0 0.5 0.474398829233 45.7343389988 0.574398829233 .8 0.1 1.0 1 17
1 global -1.0 0.5 0.46468814416 16.504338026 0.42468814416 .8 0.1 9.0 2 7
2 none 1.0 0.5 0.47878137546 19.6267940998 0.46878137546 .8 0.1 0.0 9 9
3 global -1.0 0.5 0.472767784135 20.217015028 0.512767784135 .8 0.1 3.0 5 9
4 global 1.0 0.5 0.473368650895 10.0399971008 0.473368650895 .8 0.1 1.0 7 6
5 global -1.0 0.5 0.457501022045 12.1703250408 0.437501022045 .8 0.1 3.0 9 6
6 global -1.0 0.5 0.4444620142 10.5647208691 0.4044620142 .8 0.1 1.73 2 5
7 global -1.0 0.5 0.456255103296 9.67843794823 0.496255103296 .8 0.1 9.0 0 5
8 global -1.0 0.5 0.433612403362 13.3660719395 0.553612403362 .8 0.1 5.2 3 7
9 global -1.0 0.5 0.451513693725 13.1629428864 0.501513693725 .8 0.1 9.0 4 6
10 global -1.0 0.5 0.496283472633 15.5369091034 0.466283472633 .8 0.1 1.0 1 7
11 none 1.0 0.5 0.484643660343 19.3486869335 0.524643660343 .8 0.1 0.0 7 9
12 global 1.0 0.5 0.467492262885 17.7250130177 0.557492262885 .8 0.1 0.58 3 8
13 global -1.0 0.5 0.421306816598 23.1843810081 0.441306816598 .8 0.1 1.73 6 9
14 global -1.0 0.5 0.452635417985 15.8410820961 0.442635417985 .8 0.1 3.0 4 7
15 global 1.0 0.5 0.461643474153 14.1829171181 0.481643474153 .8 0.1 1.0 5 5
16 global -1.0 0.5 0.464772591857 8.65546607971 0.494772591857 .8 0.1 9.0 6 4
17 global 1.0 0.5 0.456812843667 11.0698399544 0.416812843667 .8 0.1 3.0 0 5
18 global 1.0 0.5 0.481238473826 14.4363110065 0.501238473826 .8 0.1 5.2 6 6
19 global -1.0 0.5 0.483637972079 32.8151259422 0.493637972079 .8 0.1 1.0 0 12
20 global 1.0 0.5 0.446723228732 23.7242059708 0.576723228732 .8 0.1 0.58 1 11
21 global 1.0 0.5 0.44925896316 15.0722849369 0.46925896316 .8 0.1 1.0 9 7
22 none 1.0 0.5 0.48468941765 9.38815712929 0.43468941765 .8 0.1 0.0 4 5
23 global -1.0 0.5 0.491943504757 11.7743029594 0.451943504757 .8 0.1 0.58 5 6
24 global 1.0 0.5 0.463203264307 16.6026329994 0.423203264307 .8 0.1 9.0 5 8
25 global 1.0 0.5 0.457597207036 22.5249838829 0.507597207036 .8 0.1 5.2 0 10
26 global -1.0 0.5 0.496600630712 12.733025074 0.596600630712 .8 0.1 0.58 0 5
27 global 1.0 0.5 0.472806826889 17.565985918 0.462806826889 .8 0.1 9.0 3 7
28 none 1.0 0.5 0.486480686185 20.1277179718 0.426480686185 .8 0.1 0.0 1 9
29 global 1.0 0.5 0.457513072728 11.6835339069 0.417513072728 .8 0.1 9.0 0 6
30 global -1.0 0.5 0.478284510605 19.6130728722 0.568284510605 .8 0.1 9.0 1 9
31 global 1.0 0.5 0.475569322921 13.4275648594 0.475569322921 .8 0.1 0.58 7 6
32 none 1.0 0.5 0.495319159774 15.4061739445 0.555319159774 .8 0.1 0.0 5 8
33 global 1.0 0.5 0.447456078072 10.4884109497 0.557456078072 .8 0.1 9.0 4 5
34 none -1.0 0.5 0.491085655187 14.9743440151 0.591085655187 .8 0.1 0.0 1 8
35 none -1.0 0.5 0.485026698673 15.1095039845 0.445026698673 .8 0.1 0.0 5 8
36 global 1.0 0.5 0.464057307398 15.6308019161 0.554057307398 .8 0.1 1.0 4 8
37 global -1.0 0.5 0.497826149564 12.0682380199 0.437826149564 .8 0.1 0.58 4 7
38 global -1.0 0.5 0.496808649817 11.0280821323 0.496808649817 .8 0.1 1.0 5 6
39 global 1.0 0.5 0.461738169926 18.6317100525 0.411738169926 .8 0.1 1.73 3 7
40 none -1.0 0.5 0.510608239228 24.7195799351 0.490608239228 .8 0.1 0.0 9 10
41 global 1.0 0.5 0.449390567082 11.6123759747 0.489390567082 .8 0.1 5.2 7 5
42 global 1.0 0.5 0.455380233835 13.928155899 0.515380233835 .8 0.1 9.0 6 5
43 global -1.0 0.5 0.468946843023 6.14386487007 0.588946843023 .8 0.1 1.73 3 3
44 global -1.0 0.5 0.439955314261 7.4968919754 0.429955314261 .8 0.1 3.0 1 4
45 global -1.0 0.5 0.454864752014 7.87206506729 0.464864752014 .8 0.1 5.2 0 4
46 global 1.0 0.5 0.492391652136 10.2312669754 0.512391652136 .8 0.1 1.0 3 5
47 none -1.0 0.5 0.505834542278 10.2227580547 0.575834542278 .8 0.1 0.0 8 5
48 global -1.0 0.5 0.450887869996 11.7251479626 0.490887869996 .8 0.1 9.0 7 5
49 global -1.0 0.5 0.468312861874 12.3467178345 0.538312861874 .8 0.1 9.0 5 6
50 global -1.0 0.5 0.447802948091 21.0564639568 0.52780294809 .8 0.1 1.73 0 11
51 none -1.0 0.5 0.498030709282 27.4348220825 0.538030709282 .8 0.1 0.0 4 12
52 global 1.0 0.5 0.450009695764 12.0530691147 0.440009695764 .8 0.1 0.58 0 6
53 global -1.0 0.5 0.486662399038 37.902725935 0.576662399038 .8 0.1 0.58 9 13
54 global -1.0 0.5 0.465344328877 8.37621903419 0.445344328877 .8 0.1 1.0 6 4
55 global 1.0 0.5 0.505452775308 9.37392306328 0.575452775308 .8 0.1 5.2 1 5
56 global 1.0 0.5 0.462756436007 12.8581910133 0.432756436007 .8 0.1 9.0 7 6
57 none 1.0 0.5 0.478977362741 17.4085741043 0.578977362741 .8 0.1 0.0 6 9
58 none 1.0 0.5 0.493945126736 47.035572052 0.413945126736 .8 0.1 0.0 3 14
59 global -1.0 0.5 0.444015485297 12.3604531288 0.464015485297 .8 0.1 9.0 3 6
60 global 1.0 0.5 0.433985295493 12.9986999035 0.483985295493 .8 0.1 5.2 5 6
61 global -1.0 0.5 0.440638556857 12.3767199516 0.420638556857 .8 0.1 3.0 0 6
62 global -1.0 0.5 0.468652389934 21.7460319996 0.568652389934 .8 0.1 1.0 7 8
63 global 1.0 0.5 0.456999129227 12.2273349762 0.476999129227 .8 0.1 1.0 8 6
64 global -1.0 0.5 0.501708623828 8.80638098717 0.491708623828 .8 0.1 0.58 8 4
65 global -1.0 0.5 0.425830114865 19.0217938423 0.585830114865 .8 0.1 3.0 6 8
66 none 1.0 0.5 0.477784837682 13.7793209553 0.557784837682 .8 0.1 0.0 8 7
67 global -1.0 0.5 0.478486403198 15.9279649258 0.438486403198 .8 0.1 1.0 8 7
68 global 1.0 0.5 0.464331931963 14.117647171 0.524331931963 .8 0.1 1.73 9 7
69 global -1.0 0.5 0.433984551425 8.42974495888 0.523984551425 .8 0.1 5.2 4 4
70 global 1.0 0.5 0.446481842561 10.8674378395 0.456481842561 .8 0.1 9.0 8 5
71 global -1.0 0.5 0.438173211362 33.0401289463 0.408173211362 .8 0.1 5.2 7 8
72 global 1.0 0.5 0.449753573546 15.1031219959 0.439753573546 .8 0.1 3.0 6 5
73 global 1.0 0.5 0.446398235426 15.8509061337 0.416398235426 .8 0.1 0.58 6 4
74 global -1.0 0.5 0.46975666395 16.1552331448 0.52975666395 .8 0.1 1.0 4 8
75 global 1.0 0.5 0.441566880899 22.6173598766 0.571566880899 .8 0.1 9.0 9 10
76 global 1.0 0.5 0.452925146771 16.8271689415 0.402925146771 .8 0.1 0.58 8 7
77 global 1.0 0.5 0.45379590376 16.1183350086 0.51379590376 .8 0.1 1.73 5 8
78 global 1.0 0.5 0.44385243741 7.5235979557 0.42385243741 .8 0.1 1.73 7 4
79 global 1.0 0.5 0.454194051325 15.543817997 0.544194051325 .8 0.1 5.2 3 7
80 global -1.0 0.5 0.413928932651 10.6781740189 0.453928932651 .8 0.1 3.0 7 5
81 global 1.0 0.5 0.442124620149 17.0268211365 0.442124620149 .8 0.1 3.0 7 8
82 global 1.0 0.5 0.472015483259 9.4910531044 0.502015483259 .8 0.1 1.0 2 5
83 global 1.0 0.5 0.481188745653 11.2726280689 0.511188745653 .8 0.1 0.58 5 6
84 global -1.0 0.5 0.424195784522 8.48462200165 0.454195784522 .8 0.1 3.0 2 4
85 none -1.0 0.5 0.49997764082 13.0323021412 0.53997764082 .8 0.1 0.0 0 6
86 global -1.0 0.5 0.483756203645 10.485188961 0.573756203645 .8 0.1 0.58 6 5
87 none 1.0 0.5 0.481934677092 18.7227060795 0.531934677092 .8 0.1 0.0 0 9
88 global 1.0 0.5 0.454143761565 13.6536409855 0.534143761565 .8 0.1 3.0 3 7
89 global 1.0 0.5 0.455652288186 6.75942707062 0.535652288186 .8 0.1 5.2 9 3
90 global -1.0 0.5 0.465141005709 8.94679307938 0.445141005709 .8 0.1 5.2 1 5
91 global -1.0 0.5 0.472962987604 13.0505280495 0.522962987604 .8 0.1 0.58 2 7
92 global -1.0 0.5 0.469715716454 11.6539227962 0.589715716454 .8 0.1 1.73 7 5
93 global -1.0 0.5 0.484782185041 15.0890989304 0.594782185041 .8 0.1 1.0 2 7
94 global 1.0 0.5 0.488449680042 18.6954851151 0.468449680042 .8 0.1 5.2 2 9
95 global -1.0 0.5 0.452231060244 14.5679221153 0.522231060244 .8 0.1 3.0 8 7
96 global 1.0 0.5 0.477854878551 14.6809608936 0.517854878551 .8 0.1 3.0 1 7
97 global -1.0 0.5 0.439559311996 14.727602005 0.599559311996 .8 0.1 5.2 8 7
98 none -1.0 0.5 0.49508394054 22.5752131939 0.53508394054 .8 0.1 0.0 7 12
99 global -1.0 0.5 0.420404991088 13.3194508553 0.420404991088 .8 0.1 3.0 3 6
100 global -1.0 0.5 0.427280022996 23.5777118206 0.577280022996 .8 0.1 1.73 4 10
101 global -1.0 0.5 0.448663780374 14.7648251057 0.458663780374 .8 0.1 1.0 9 7
102 global -1.0 0.5 0.466306510855 10.8810892105 0.436306510855 .8 0.1 9.0 8 5
103 global -1.0 0.5 0.450594493732 22.3529582024 0.470594493732 .8 0.1 1.73 9 8
104 global 1.0 0.5 0.455440438365 11.5741488934 0.535440438365 .8 0.1 1.0 0 6
105 global 1.0 0.5 0.469061577808 19.5191612244 0.549061577808 .8 0.1 1.73 2 9
106 global -1.0 0.5 0.437185681039 15.9709451199 0.587185681039 .8 0.1 5.2 6 7
107 global 1.0 0.5 0.444960823005 13.8846409321 0.434960823005 .8 0.1 1.73 8 7
108 global 1.0 0.5 0.45281615474 15.0331039429 0.49281615474 .8 0.1 3.0 2 7
109 global 1.0 0.5 0.452159094045 12.565376997 0.452159094045 .8 0.1 9.0 2 6
110 global -1.0 0.5 0.393789436919 21.6476390362 0.403789436919 .8 0.1 5.2 9 9
111 global 1.0 0.5 0.439448011224 22.9458930492 0.489448011224 .8 0.1 1.73 6 10
112 global -1.0 0.5 0.483996256876 14.0493798256 0.413996256876 .8 0.1 1.0 3 7
113 global 1.0 0.5 0.460134250789 19.6968300343 0.400134250789 .8 0.1 1.0 6 10
114 global 1.0 0.5 0.428230947131 13.6678500175 0.408230947131 .8 0.1 0.58 2 7
115 global 1.0 0.5 0.441947491049 20.2546041012 0.531947491049 .8 0.1 1.73 0 10
116 global -1.0 0.5 0.476498241414 11.1132979393 0.546498241414 .8 0.1 0.58 3 5
117 global -1.0 0.5 0.402602958087 16.9396498203 0.552602958087 .8 0.1 1.73 1 7
118 global -1.0 0.5 0.452582078808 13.6613759995 0.412582078808 .8 0.1 0.58 1 7
119 global -1.0 0.5 0.489182222015 18.7636010647 0.559182222015 .8 0.1 1.73 5 10
120 global -1.0 0.5 0.497857836079 25.0808291435 0.587857836079 .8 0.1 0.58 7 11
121 none -1.0 0.5 0.487558632669 12.463488102 0.557558632669 .8 0.1 0.0 3 6
122 none 1.0 0.5 0.482736782221 16.3086338043 0.502736782221 .8 0.1 0.0 2 8
123 global 1.0 0.5 0.461867561252 23.7925829887 0.581867561252 .8 0.1 5.2 8 10
124 global 1.0 0.5 0.464164048543 23.8525998592 0.494164048543 .8 0.1 1.73 1 11
125 global 1.0 0.5 0.461213719452 13.7585260868 0.571213719452 .8 0.1 0.58 9 7
126 global 1.0 0.5 0.453480573781 9.07681298256 0.403480573781 .8 0.1 9.0 1 4
127 global -1.0 0.5 0.476414361782 20.8496711254 0.566414361782 .8 0.1 9.0 9 11
128 none -1.0 0.5 0.491423536156 15.3395240307 0.421423536156 .8 0.1 0.0 6 8
129 global 1.0 0.5 0.442557022911 11.441753149 0.552557022911 .8 0.1 5.2 4 6
130 global 1.0 0.5 0.443059798085 19.807477951 0.483059798085 .8 0.1 1.73 4 10
131 global 1.0 0.5 0.492659954081 31.81696105 0.492659954081 .8 0.1 0.58 4 14
132 global 1.0 0.5 0.475893478161 20.5077841282 0.475893478161 .8 0.1 3.0 8 9
133 global -1.0 0.5 0.421256562412 12.5675289631 0.441256562412 .8 0.1 5.2 2 7
134 global 1.0 0.5 0.473512429738 16.263710022 0.583512429738 .8 0.1 3.0 4 8
135 global -1.0 0.5 0.432332574017 19.9076220989 0.542332574017 .8 0.1 1.73 8 10
136 global 1.0 0.5 0.477337263836 13.2261910439 0.597337263836 .8 0.1 3.0 9 7
137 global -1.0 0.5 0.433681533751 12.4824800491 0.483681533751 .8 0.1 5.2 5 7
138 none -1.0 0.5 0.509390797744 11.4675061703 0.489390797744 .8 0.1 0.0 2 5
139 global 1.0 0.5 0.480716869758 12.2965857983 0.480716869758 .8 0.1 3.0 5 6
